FLAG;PITCH;ROLL;YAW
0;67.93;26.20;244.65
0;68.28;26.25;244.58
0;68.58;26.25;244.57
0;69.25;26.17;244.90
0;69.63;26.04;244.98
0;68.26;25.63;245.05
0;64.70;24.81;245.18
0;64.94;24.63;245.44
0;65.19;24.42;245.55
0;65.43;24.19;245.66
0;65.62;23.96;245.77
0;65.74;23.80;246.02
0;65.82;23.68;246.32
0;66.24;22.97;246.78
0;66.38;22.71;247.12
0;66.48;22.51;247.52
0;66.57;22.33;247.59
0;66.66;22.16;247.65
0;66.74;22.01;247.71
0;66.82;21.89;248.36
0;66.88;21.80;248.53
0;66.96;21.67;248.63
0;66.97;21.64;248.67
0;66.95;21.56;249.39
0;66.91;21.52;249.56
0;66.85;21.49;249.72
0;66.77;21.46;249.90
0;66.72;21.45;250.26
0;66.67;21.44;250.63
0;66.36;21.42;251.17
0;66.30;21.43;251.25
0;66.08;21.50;252.03
0;65.96;21.57;252.08
0;65.86;21.63;252.10
0;65.76;21.70;252.12
0;65.67;21.76;252.38
0;65.56;21.81;252.39
0;65.45;21.86;252.37
0;65.42;21.83;252.30
0;65.42;21.69;252.54
0;65.36;21.62;252.44
0;65.25;21.58;252.41
0;65.15;21.52;252.50
0;65.04;21.44;252.82
0;64.92;21.33;252.78
0;64.79;21.20;252.73
0;64.68;21.07;252.67
0;64.58;20.93;252.87
0;64.37;20.59;252.87
0;64.27;20.39;252.74
0;64.27;20.17;252.69
0;64.41;19.89;252.69
0;64.57;19.60;252.43
0;64.74;19.34;252.16
0;64.89;19.12;251.92
0;65.06;18.90;251.90
0;65.10;18.76;251.77
0;65.11;18.54;251.51
0;65.11;18.48;251.45
0;65.13;18.22;251.45
0;65.15;18.04;251.33
0;65.16;17.88;251.23
0;65.19;17.72;251.13
0;65.22;17.56;251.15
0;65.36;17.41;251.06
0;65.46;17.31;250.99
0;65.53;17.24;250.94
0;65.70;17.12;250.84
0;66.16;16.91;250.79
0;66.57;16.85;250.58
0;66.67;16.86;250.57
0;66.76;16.88;250.72
0;66.87;16.93;250.66
0;66.98;16.99;250.62
0;67.10;17.07;250.59
0;67.22;17.16;250.59
0;67.45;17.40;250.65
0;67.56;17.57;250.70
0;67.65;17.76;250.75
0;67.75;17.99;250.85
0;67.84;18.28;250.81
0;67.96;18.62;250.71
0;68.09;19.01;250.55
0;68.24;19.45;250.32
0;68.64;20.40;249.72
0;68.89;20.88;249.32
0;69.11;21.27;248.97
0;69.26;21.50;248.71
0;69.70;22.20;247.89
0;69.85;22.38;247.61
0;69.99;22.57;247.32
0;70.67;23.04;245.45
0;71.06;23.11;244.34
0;71.88;23.03;241.67
0;72.19;22.84;240.19
0;72.35;22.49;238.70
0;72.36;21.91;237.02
0;72.25;21.22;235.34
0;72.04;20.31;233.40
0;71.73;19.31;231.39
0;71.25;18.18;229.20
0;70.55;16.85;226.76
0;68.38;13.62;221.41
0;66.88;11.87;218.64
0;65.26;10.27;215.99
0;63.54;8.91;213.34
0;61.75;7.95;210.70
0;59.52;7.46;207.74
0;56.97;7.57;204.64
0;54.58;8.11;201.76
0;51.93;9.19;198.72
0;49.53;10.61;196.20
0;47.19;12.37;193.94
0;42.36;16.83;189.96
0;39.55;19.82;188.09
0;37.22;22.43;186.79
0;34.63;25.42;185.66
0;31.97;28.51;184.90
0;29.14;31.69;184.50
0;26.13;34.81;184.44
0;23.44;37.30;184.61
0;16.54;42.41;185.53
0;11.61;45.10;186.37
0;7.59;46.93;187.16
0;2.93;48.70;188.22
0;-1.81;50.14;189.49
0;-3.97;50.60;190.14
0;-6.13;51.06;190.80
0;-17.15;52.36;194.56
0;-25.02;52.34;197.63
0;-37.19;50.45;203.27
0;-43.86;48.01;207.13
0;-48.41;45.58;210.22
0;-52.60;42.50;213.62
0;-56.13;39.11;217.05
0;-59.11;35.54;220.48
0;-60.56;33.55;222.35
0;-61.84;31.74;224.05
0;-68.31;20.71;234.41
0;-70.25;16.82;238.10
0;-71.85;13.38;241.39
0;-73.37;9.94;244.65
0;-74.82;6.50;247.87
0;-76.62;2.15;251.81
0;-77.13;0.98;252.83
0;-77.64;-0.19;253.86
0;-78.14;-1.36;254.89
0;-83.42;-11.63;264.25
0;-87.21;-18.37;271.64
0;-88.95;-21.83;275.92
0;-89.27;-22.47;276.73
0;-89.58;-23.11;277.54
0;-89.89;-23.75;278.35
0;-90.20;-24.39;279.15
0;-90.52;-25.02;279.96
0;-102.98;-39.58;295.96
0;-107.71;-42.75;299.96
0;-112.85;-46.60;306.62
0;-114.79;-48.39;310.44
0;-115.92;-49.42;312.90
0;-116.43;-49.75;313.90
0;-116.93;-50.07;314.91
0;-117.76;-49.24;315.72
0;-117.28;-48.20;314.63
0;-116.70;-47.24;313.48
0;-116.05;-46.33;312.29
0;-111.49;-40.38;303.78
0;-110.77;-39.31;302.19
0;-110.06;-38.24;300.59
0;-107.29;-33.85;293.92
0;-104.37;-28.90;286.06
0;-103.49;-27.39;283.62
0;-99.62;-21.11;273.30
0;-97.00;-17.16;266.76
0;-94.65;-13.82;261.27
0;-90.03;-7.88;251.61
0;-88.48;-6.10;248.78
0;-83.61;-0.87;240.76
0;-80.23;2.46;235.93
0;-79.38;3.25;234.83
0;-78.53;4.03;233.73
0;-77.68;4.81;232.64
0;-76.84;5.60;231.54
0;-57.95;19.72;211.42
0;-52.54;22.49;207.00
0;-49.65;23.79;204.85
0;-47.67;24.60;203.47
0;-41.65;26.88;199.59
0;-37.01;28.36;196.98
0;-33.41;29.33;195.16
0;-29.55;30.11;193.36
0;-27.37;30.42;192.42
0;-25.62;30.61;191.68
0;-14.88;30.50;187.90
0;-10.39;29.90;186.60
0;-7.24;29.29;185.76
0;-3.77;28.36;184.92
0;-0.31;27.19;184.22
0;1.39;26.53;183.94
0;3.10;25.87;183.66
0;9.25;23.27;182.94
0;12.58;21.83;182.70
0;18.33;19.30;182.69
0;21.16;18.12;182.91
0;23.84;17.10;183.20
0;26.67;16.13;183.57
0;29.75;15.19;184.01
0;32.60;14.43;184.51
0;34.11;14.07;184.81
0;35.48;13.75;185.10
0;40.70;12.79;186.28
0;43.55;12.45;187.02
0;49.11;11.96;188.66
0;51.83;11.69;189.71
0;54.42;11.39;191.00
0;56.73;11.12;192.58
0;58.71;10.91;194.34
0;60.79;10.80;196.62
0;62.84;10.92;199.21
0;64.79;11.25;201.98
0;66.54;11.75;204.73
0;69.56;13.25;210.46
0;70.99;14.46;214.15
0;72.03;15.62;217.56
0;72.84;16.80;221.18
0;73.31;17.84;224.72
0;73.41;18.93;228.73
0;73.15;19.94;232.63
0;72.55;20.94;236.62
0;71.71;21.85;240.35
0;69.56;23.41;247.06
0;68.07;23.84;250.26
0;66.60;23.91;252.83
0;65.49;23.89;254.61
0;64.53;23.95;255.94
0;63.73;24.04;256.66
0;63.07;24.10;256.90
0;62.44;24.05;256.89
0;61.78;23.76;256.69
0;60.33;22.35;255.79
0;59.54;21.34;255.06
0;58.86;20.28;254.11
0;58.33;19.28;252.98
0;57.92;18.41;251.72
0;57.49;17.59;250.14
0;57.08;16.91;248.46
0;56.67;16.27;246.54
0;56.28;15.68;244.51
0;55.63;14.67;240.06
0;55.36;14.32;237.76
0;55.24;14.21;236.64
0;54.99;14.08;234.43
0;54.74;14.05;232.24
0;54.61;14.05;231.14
0;54.08;14.13;227.31
0;53.80;14.12;225.56
0;53.51;14.05;223.94
0;52.89;13.62;221.02
0;52.46;13.13;219.51
0;52.03;12.57;218.36
0;51.57;11.93;217.39
0;51.31;11.53;216.96
0;51.05;11.14;216.53
0;49.97;9.28;215.01
0;49.45;8.30;214.29
0;48.99;7.33;213.57
0;48.13;5.45;211.91
0;47.75;4.61;210.97
0;47.45;4.00;210.14
0;47.31;3.73;209.66
0;47.17;3.45;209.19
0;46.69;2.70;207.11
0;46.50;2.49;205.99
0;46.35;2.38;204.81
0;46.26;2.37;203.73
0;46.22;2.52;201.57
0;46.30;2.67;200.34
0;46.44;2.83;199.21
0;46.60;2.94;198.29
0;46.83;3.02;196.83
0;47.11;3.03;196.05
0;47.42;2.99;195.44
0;47.66;2.93;195.07
0;47.80;2.88;194.92
0;47.94;2.84;194.76
0;48.64;2.56;193.92
0;50.19;1.94;193.78
0;50.49;1.83;193.84
0;50.79;1.72;193.90
1;52.54;1.23;194.74
0;54.26;0.93;196.07
0;55.12;0.85;196.90
0;56.38;0.82;198.32
0;58.18;1.04;200.83
0;59.24;1.39;202.58
0;60.07;1.77;204.07
0;60.77;2.18;205.42
0;61.10;2.41;206.08
0;61.42;2.64;206.75
0;62.60;3.81;209.70
0;63.06;4.46;211.15
0;63.48;5.15;212.56
0;64.18;6.55;215.22
0;64.47;7.35;216.58
0;64.72;8.23;218.04
0;64.92;9.06;219.40
0;65.04;9.76;220.63
0;65.12;10.66;222.36
0;65.12;11.07;223.21
0;65.11;11.41;223.94
0;64.92;12.70;226.91
0;64.74;13.46;228.73
0;64.37;14.93;232.22
0;64.20;15.62;233.87
0;64.13;15.95;234.65
0;64.06;16.27;235.44
0;63.80;17.59;238.84
0;63.67;18.18;240.52
0;63.51;18.67;242.09
0;63.33;19.07;243.52
0;63.13;19.38;244.81
0;62.63;19.84;247.37
0;62.26;20.00;248.86
0;61.94;20.05;250.14
0;61.68;20.02;251.06
0;61.40;19.90;251.92
0;61.16;19.72;252.59
0;60.91;19.49;253.28
0;60.67;19.20;253.81
0;60.45;18.90;254.07
0;60.08;18.27;254.14
0;59.94;17.94;254.05
0;59.85;17.67;253.77
0;59.78;17.32;253.30
0;59.74;17.02;252.79
0;59.73;16.69;252.26
0;59.75;16.37;251.64
0;59.79;16.05;250.95
0;59.85;15.71;250.21
0;59.91;15.36;249.48
0;60.03;14.55;247.94
0;60.06;14.06;247.13
0;60.05;13.59;246.42
0;60.03;13.10;245.72
0;59.99;12.62;245.08
0;59.94;12.15;244.51
0;59.90;11.69;243.96
0;59.87;11.22;243.43
0;59.84;10.35;242.45
0;59.84;9.94;241.99
0;59.85;9.62;241.62
0;59.89;9.28;241.23
0;59.95;9.00;240.93
0;60.02;8.77;240.68
0;60.09;8.56;240.47
0;60.19;8.38;240.41
0;60.32;8.22;240.41
0;60.64;8.01;240.11
0;60.81;7.96;239.99
0;60.97;7.94;239.94
0;61.16;7.94;239.85
0;61.36;7.95;239.79
0;61.57;7.98;239.76
0;61.81;8.02;239.82
0;62.07;8.07;239.89
0;62.34;8.13;239.94
0;64.01;8.75;240.39
0;73.23;12.65;242.74
0;73.54;12.74;242.94
0;73.84;12.81;243.17
0;74.13;12.88;243.44
0;74.45;12.95;243.55
0;74.78;13.02;243.78
0;75.11;13.08;244.17
0;75.37;13.13;244.50
0;75.54;13.15;244.72
0;76.04;13.23;245.35
0;76.75;13.32;246.46
0;77.03;13.35;246.95
0;77.32;13.40;247.46
0;77.61;13.47;248.07
0;77.87;13.54;248.69
0;78.10;13.63;249.27
0;78.31;13.73;249.74
0;78.69;14.00;250.70
0;78.77;14.08;251.02
0;78.86;14.17;251.33
0;79.04;14.59;252.49
0;79.07;14.83;252.86
0;79.11;15.12;253.11
0;79.18;15.45;253.21
0;79.30;15.81;253.08
0;79.44;16.18;252.72
0;79.77;16.85;251.43
0;80.08;17.14;250.07
0;80.40;17.27;248.62
0;80.86;17.29;246.63
0;81.35;17.27;244.36
0;81.93;17.20;241.63
0;82.54;17.06;238.71
0;83.05;16.82;235.92
0;83.31;16.39;233.42
0;82.85;14.80;229.63
0;82.05;13.39;227.66
0;81.62;12.65;226.96
0;81.19;11.91;226.25
0;79.05;7.61;221.02
0;78.05;5.41;217.19
0;76.82;3.05;212.06
0;75.21;0.83;205.92
0;73.36;-0.71;200.21
0;71.05;-1.70;194.57
0;65.04;-1.85;183.47
0;61.35;-0.87;177.59
0;58.70;0.43;173.92
0;55.41;2.44;169.90
0;51.52;5.30;165.97
0;48.25;7.89;163.39
0;45.15;10.27;161.56
0;41.96;12.61;160.24
0;38.92;14.87;159.37
0;33.03;19.92;158.31
0;29.54;23.56;157.94
0;26.93;26.63;157.82
0;24.40;29.93;157.94
0;21.56;33.82;158.37
0;18.67;37.75;159.17
0;15.81;41.34;160.22
0;12.76;44.64;161.50
0;9.13;47.80;163.14
0;-0.45;52.98;167.54
0;-6.80;54.61;170.41
0;-12.99;55.27;173.24
0;-16.26;55.27;174.79
0;-19.20;55.20;176.20
0;-27.81;53.93;180.66
0;-30.67;53.13;182.31
0;-38.78;49.62;187.60
0;-42.79;46.89;190.74
0;-48.48;41.61;195.95
0;-49.80;40.13;197.33
0;-51.12;38.65;198.71
0;-56.03;32.74;204.43
0;-58.25;29.97;207.24
0;-60.59;26.99;210.35
0;-62.71;24.22;213.38
0;-64.74;21.49;216.49
0;-67.06;18.31;220.33
0;-71.31;12.21;228.42
0;-73.65;8.63;233.74
0;-75.39;5.78;238.22
0;-76.95;2.82;243.06
0;-78.37;-0.44;248.37
0;-79.52;-3.80;253.76
0;-80.29;-6.85;258.67
0;-80.85;-9.89;263.62
0;-81.20;-13.22;269.12
0;-81.48;-18.93;277.96
0;-81.82;-21.78;281.84
0;-82.15;-24.01;284.77
0;-82.46;-26.06;287.47
0;-82.78;-27.65;289.51
0;-82.95;-28.39;290.49
0;-83.07;-28.83;291.07
0;-83.25;-29.72;292.74
0;-83.21;-29.86;293.68
0;-83.18;-29.70;294.82
0;-83.32;-29.31;295.38
0;-83.44;-29.03;295.57
0;-84.15;-26.89;294.36
0;-84.58;-25.27;292.38
0;-85.00;-23.28;289.52
0;-85.33;-20.82;285.77
0;-85.43;-18.02;281.45
0;-85.26;-14.96;276.87
0;-84.06;-8.40;267.96
0;-83.14;-4.96;263.84
0;-82.64;-3.30;261.97
0;-82.15;-1.63;260.10
0;-79.94;4.89;252.83
0;-78.24;9.07;247.99
0;-77.01;11.71;244.81
0;-76.12;13.41;242.70
0;-72.30;19.33;234.92
0;-65.29;26.65;223.90
0;-63.39;28.10;221.36
0;-61.50;29.55;218.82
0;-52.32;34.48;208.54
0;-47.13;36.22;203.85
0;-42.24;37.33;199.90
0;-37.00;38.08;196.01
0;-31.37;38.44;192.17
0;-26.57;38.45;189.12
0;-22.85;38.32;186.89
0;-12.45;37.20;181.40
0;-8.44;36.44;179.53
0;-4.90;35.49;178.03
0;-1.43;34.23;176.69
0;0.77;33.26;175.91
0;2.43;32.42;175.35
0;8.07;28.88;173.73
0;11.66;26.09;172.97
0;17.56;21.06;172.22
0;19.04;19.89;172.12
0;20.53;18.71;172.02
0;25.79;15.28;171.82
0;28.55;13.81;171.87
0;31.47;12.38;172.05
0;34.58;10.95;172.35
0;37.82;9.49;172.74
0;40.91;8.13;173.20
0;43.55;6.98;173.68
0;48.13;5.05;174.77
0;49.70;4.41;175.18
0;56.02;2.26;177.34
0;59.35;1.30;178.89
0;62.60;0.52;180.72
0;65.39;0.03;182.51
0;67.90;-0.19;184.24
0;70.30;-0.19;185.98
0;75.07;0.42;189.53
0;77.51;1.04;191.57
0;79.54;1.77;193.58
0;81.46;2.70;195.90
0;83.09;3.75;198.35
0;84.67;5.03;201.12
0;86.16;6.57;204.14
0;87.50;8.29;207.15
0;88.71;10.13;210.00
0;89.78;11.98;212.56
0;90.67;13.60;214.57
0;92.51;17.63;219.31
0;92.89;19.50;222.23
0;92.61;21.15;225.73
0;91.86;22.63;229.50
0;90.90;24.16;233.46
0;89.90;25.74;237.20
0;88.96;27.22;240.12
0;87.97;28.51;242.26
0;86.92;29.59;243.93
0;84.04;31.72;248.09
0;82.38;32.50;250.03
0;80.77;33.13;251.59
0;79.31;33.65;252.74
0;78.13;34.06;253.41
0;77.20;34.36;253.72
0;76.49;34.57;253.75
0;75.98;34.65;253.58
0;75.27;34.47;252.98
0;74.34;34.06;252.29
0;73.48;33.68;251.86
0;72.50;33.24;251.45
0;71.47;32.79;251.04
0;70.52;32.40;250.63
0;69.64;32.07;250.20
0;68.80;31.81;249.73
0;68.07;31.66;249.25
0;66.93;31.72;248.33
0;66.59;31.98;247.91
0;66.47;32.20;247.68
0;66.38;32.40;247.48
0;66.41;33.40;246.77
0;66.61;34.02;246.39
0;66.87;34.57;246.06
0;67.20;35.11;245.71
0;67.52;35.56;245.34
0;67.92;35.98;244.73
0;68.24;36.14;243.90
0;68.43;36.06;243.21
0;68.57;35.97;242.75
0;68.70;35.86;242.34
0;69.43;35.32;240.62
0;69.98;34.93;239.54
0;70.50;34.56;238.58
0;70.81;34.33;238.03
0;71.12;34.09;237.48
0;73.16;32.10;233.45
0;73.85;31.23;232.45
0;74.42;30.41;231.70
0;74.80;29.81;231.13
0;75.06;29.37;230.64
0;75.97;27.67;229.69
0;76.55;26.45;229.36
0;77.01;25.42;229.24
0;77.50;24.27;229.30
0;78.45;21.82;230.05
0;78.61;21.40;230.26
0;78.73;21.08;230.44
0;78.85;20.76;230.62
0;78.97;20.44;230.80
1;80.73;16.37;234.68
0;81.18;15.54;235.86
0;81.66;14.75;237.16
0;82.81;13.20;240.37
0;83.36;12.56;242.05
0;83.83;12.08;243.61
0;84.22;11.71;245.06
0;84.59;11.38;246.59
0;84.87;11.15;247.86
0;85.12;10.95;249.07
0;85.38;10.76;250.43
0;85.61;10.60;251.68
0;85.77;10.49;252.62
0;86.04;10.32;254.13
0;86.10;10.27;254.42
0;86.13;10.24;254.50
0;86.15;10.22;254.53
0;86.20;10.12;254.22
0;86.20;10.05;253.70
0;86.14;9.97;253.07
0;86.06;9.90;252.44
0;85.96;9.85;251.90
0;85.77;9.77;251.00
0;85.22;9.62;248.94
0;84.93;9.57;248.07
0;84.69;9.55;247.38
0;84.38;9.52;246.56
0;83.87;9.50;245.38
0;83.45;9.50;244.50
0;83.09;9.50;243.79
0;82.93;9.51;243.51
0;82.77;9.52;243.22
0;82.61;9.53;242.94
0;81.54;9.71;241.20
0;79.98;10.23;238.94
0;79.45;10.50;238.22
0;78.98;10.77;237.61
0;78.51;11.07;237.01
0;78.07;11.40;236.47
0;77.63;11.75;235.95
0;77.13;12.23;235.38
0;76.30;13.24;234.45
0;75.95;13.77;234.06
0;75.63;14.33;233.71
0;75.34;14.89;233.42
0;75.08;15.47;233.17
0;74.80;16.11;232.96
0;74.58;16.66;232.84
0;74.46;16.96;232.81
0;74.34;17.26;232.78
0;73.64;19.24;233.01
0;73.46;19.86;233.22
0;73.30;20.51;233.50
0;73.15;21.12;233.81
0;73.04;21.67;234.14
0;72.95;22.24;234.51
0;72.88;22.87;234.96
0;72.84;23.44;235.42
0;72.83;23.98;235.89
0;72.90;25.00;236.94
0;72.97;25.51;237.56
0;73.06;25.94;238.15
0;73.16;26.29;238.68
0;73.27;26.62;239.23
0;73.42;26.94;239.85
0;73.57;27.22;240.43
0;73.70;27.44;240.74
0;73.83;27.63;241.39
0;74.12;27.97;242.91
0;74.25;28.08;243.41
0;74.40;28.20;244.02
0;74.56;28.32;244.65
0;74.73;28.42;245.20
0;74.97;28.56;245.67
0;75.24;28.69;245.85
0;75.54;28.81;246.21
0;75.91;28.95;246.55
0;76.78;29.20;246.86
0;77.23;29.31;247.01
0;77.66;29.40;247.19
0;78.11;29.49;247.34
0;78.48;29.56;247.43
0;78.72;29.59;247.40
0;79.42;29.69;247.56
0;79.92;29.74;247.76
0;80.32;29.76;247.95
0;81.20;29.77;248.44
0;81.59;29.75;248.68
0;81.88;29.73;248.86
0;82.12;29.71;249.02
0;82.77;29.62;249.40
0;83.13;29.55;249.56
0;83.54;29.45;249.71
0;83.94;29.33;249.81
0;84.32;29.20;249.79
0;85.28;28.81;249.31
0;85.70;28.50;248.71
0;86.04;28.09;247.82
0;86.29;27.52;246.60
0;86.50;26.81;245.15
0;86.69;26.06;243.67
0;86.86;25.27;242.18
0;86.95;24.15;240.24
0;86.75;22.99;238.54
0;85.30;19.22;233.60
0;84.49;17.13;230.69
0;83.76;14.93;227.10
0;83.11;12.79;222.91
0;82.48;10.85;218.50
0;81.83;9.16;214.22
0;81.31;8.21;211.54
0;79.36;5.74;203.70
0;77.46;4.66;198.61
0;72.98;3.90;189.29
0;70.67;4.07;184.93
0;68.85;4.42;181.80
0;67.33;4.83;179.42
0;62.76;6.52;173.91
0;59.64;7.85;171.10
0;56.88;9.13;169.07
0;53.91;10.74;167.22
0;50.99;12.73;165.63
0;45.21;18.54;162.71
0;42.76;21.97;161.67
0;40.44;25.63;160.93
0;38.15;29.47;160.49
0;36.01;33.21;160.34
0;33.99;36.92;160.42
0;31.82;41.17;160.80
0;29.94;44.96;161.33
0;27.72;49.03;162.20
0;21.41;56.61;165.12
0;16.84;59.61;167.09
0;11.57;61.82;169.14
0;5.03;63.50;171.39
0;-0.04;64.45;173.26
0;-1.33;64.73;174.29
0;-2.63;65.00;175.31
0;-7.95;64.79;179.67
0;-10.37;64.23;181.69
0;-39.95;59.99;188.64
0;-42.70;58.80;190.17
0;-50.42;54.30;195.41
0;-53.05;52.25;197.63
0;-54.37;50.99;198.93
0;-55.82;49.53;200.42
0;-58.27;46.29;203.56
0;-60.04;43.16;206.42
0;-62.60;36.08;212.25
0;-63.72;32.40;215.15
0;-66.29;25.52;221.22
0;-68.12;21.63;225.43
0;-69.96;18.12;229.92
0;-71.62;14.97;234.53
0;-73.00;12.19;239.03
0;-73.66;10.62;241.81
0;-74.32;9.06;244.59
0;-75.16;6.09;250.20
0;-75.41;-4.48;268.81
0;-74.79;-8.40;274.40
0;-74.12;-12.06;278.95
0;-73.49;-15.54;282.85
0;-72.83;-18.74;286.29
0;-72.03;-21.78;289.66
0;-71.12;-24.25;292.58
0;-69.76;-27.36;295.92
0;-68.78;-30.01;297.51
0;-68.37;-31.90;297.63
0;-67.41;-33.50;296.72
0;-66.62;-33.18;296.02
0;-65.91;-32.39;295.06
0;-65.32;-31.19;293.68
0;-64.83;-29.70;291.97
0;-64.42;-28.13;290.22
0;-64.28;-27.19;289.13
0;-64.14;-26.26;288.05
0;-64.02;-21.95;282.77
0;-64.06;-17.08;276.57
0;-64.06;-15.02;273.97
0;-64.03;-13.47;272.05
0;-63.69;-8.17;265.86
0;-63.30;-4.74;262.22
0;-62.87;-1.53;258.98
0;-62.30;2.04;255.38
0;-61.95;3.74;253.56
0;-61.61;5.44;251.74
0;-57.48;15.62;238.49
0;-55.12;18.76;233.48
0;-52.56;21.41;228.84
0;-50.21;23.44;225.03
0;-48.69;24.58;222.77
0;-43.62;28.02;215.60
0;-39.79;30.23;210.70
0;-36.27;31.95;206.55
0;-32.97;33.30;202.88
0;-29.76;34.39;199.45
0;-23.07;35.81;192.81
0;-19.25;36.08;189.40
0;-16.79;36.08;187.36
0;-15.69;36.02;186.53
0;-14.60;35.95;185.70
0;-13.50;35.88;184.87
0;-4.00;34.21;178.85
0;-1.54;33.52;177.48
0;0.78;32.75;176.28
0;7.34;29.97;173.29
0;13.57;26.82;171.12
0;16.64;25.16;170.32
0;19.79;23.36;169.70
0;22.25;21.85;169.35
0;23.61;20.94;169.25
0;24.97;20.02;169.15
0;29.17;17.15;169.17
0;30.52;16.27;169.23
0;39.53;11.77;169.84
0;43.09;10.15;170.20
0;46.18;8.70;170.61
0;49.41;7.16;171.10
0;52.60;5.72;171.66
0;55.75;4.45;172.30
0;58.58;3.46;173.02
0;61.67;2.59;174.02
0;68.01;1.50;176.77
0;70.96;1.33;178.31
0;73.57;1.38;179.73
0;76.14;1.64;181.14
0;78.59;2.06;182.51
0;80.92;2.63;183.99
0;83.17;3.37;185.76
0;85.19;4.20;187.77
0;87.26;5.25;190.39
0;89.21;6.50;193.53
0;92.43;9.55;201.22
0;93.54;11.20;205.31
0;94.35;12.81;209.37
0;94.86;14.44;213.69
0;94.88;15.84;217.92
0;94.36;16.86;221.83
0;93.13;17.44;225.87
0;92.01;17.85;229.26
0;89.91;18.57;234.07
0;88.58;18.84;236.15
0;87.30;18.96;237.94
0;85.98;18.95;239.62
0;84.45;18.75;241.24
0;82.83;18.32;242.57
0;81.23;17.72;243.52
0;79.77;17.06;243.96
0;78.61;16.46;243.82
0;77.49;15.85;243.19
0;75.47;14.76;240.58
0;74.55;14.37;238.92
0;73.64;14.06;237.21
0;72.67;13.83;235.44
0;71.71;13.66;233.80
0;70.63;13.54;232.12
0;69.52;13.45;230.47
0;68.48;13.40;228.98
0;67.40;13.37;227.46
0;65.20;13.37;224.25
0;64.13;13.42;222.60
0;63.17;13.52;221.02
0;62.25;13.70;219.46
0;61.40;13.93;217.96
0;60.54;14.25;216.32
0;59.75;14.65;214.62
0;59.05;15.11;212.88
0;58.54;15.56;211.31
0;57.73;16.79;207.60
0;57.51;17.58;205.56
0;57.45;18.32;203.74
0;57.53;19.07;201.97
0;57.72;19.75;200.39
0;57.92;20.17;199.36
0;58.43;20.89;197.51
0;58.94;21.33;196.18
0;59.50;21.62;195.05
0;60.73;21.76;193.28
0;61.35;21.58;192.73
0;61.93;21.26;192.45
0;62.48;20.85;192.42
0;63.01;20.38;192.59
0;63.56;19.81;192.99
0;64.15;19.12;193.69
0;64.39;18.83;194.08
0;64.62;18.54;194.46
0;66.06;16.92;197.38
0;66.81;16.28;198.97
0;67.41;15.87;200.18
0;68.09;15.51;201.43
0;68.79;15.23;202.60
0;69.57;15.01;203.79
0;70.30;14.91;204.83
0;71.03;14.87;205.80
0;71.77;14.88;206.72
0;73.50;15.04;208.49
0;74.55;15.20;209.38
0;75.41;15.34;210.06
0;76.23;15.48;210.71
0;77.10;15.61;211.42
0;77.89;15.71;212.12
0;78.81;15.80;213.02
0;79.59;15.87;213.90
0;80.32;15.93;214.84
0;81.69;16.18;217.15
0;82.27;16.43;218.49
0;82.65;16.67;219.49
0;82.88;16.87;220.14
1;83.51;17.48;221.82
0;83.73;17.71;222.29
0;83.94;17.95;222.75
0;84.96;19.07;224.41
0;85.70;19.92;225.44
0;86.88;21.51;227.44
0;87.30;22.29;228.60
0;87.60;23.08;229.94
0;87.77;23.90;231.54
0;87.76;24.68;233.28
0;87.53;25.45;235.23
0;86.87;26.20;237.63
0;85.74;27.00;240.88
0;84.52;27.57;243.93
0;82.32;28.11;248.36
0;81.44;28.20;249.86
0;80.80;28.22;251.01
0;80.32;28.21;251.87
0;79.87;28.17;252.47
0;79.38;28.08;252.91
0;78.74;27.90;253.39
0;78.20;27.67;253.74
0;77.67;27.34;253.96
0;76.87;26.54;253.45
0;76.65;26.13;252.92
0;76.52;25.72;252.22
0;76.44;25.30;251.37
0;76.39;24.89;250.45
0;76.36;24.43;249.40
0;76.32;24.00;248.42
0;76.26;23.48;247.27
0;76.18;23.01;246.21
0;75.95;21.99;244.10
0;75.81;21.42;242.98
0;75.67;20.90;241.81
0;75.56;20.41;240.65
0;75.45;19.95;239.78
0;75.40;19.72;239.34
0;75.35;19.49;238.91
0;75.16;18.44;236.70
0;75.08;17.94;235.71
0;75.01;17.51;234.92
0;74.90;16.60;233.27
0;74.87;16.11;232.35
0;74.78;15.78;231.81
0;74.53;15.64;231.59
0;74.28;15.50;231.36
0;74.19;14.69;230.17
0;74.20;14.36;229.79
0;74.22;14.03;229.49
0;74.25;13.65;229.21
0;74.37;12.98;228.89
0;74.45;12.75;228.87
0;74.53;12.62;228.91
0;74.64;12.50;229.02
0;74.76;12.40;229.24
0;74.91;12.36;229.45
0;75.08;12.22;229.62
0;75.26;12.10;229.83
0;75.45;12.00;230.13
0;75.91;11.88;230.90
0;76.07;11.87;231.21
0;76.53;11.91;232.32
0;76.79;12.00;233.21
0;77.01;12.11;234.06
0;77.22;12.27;235.00
0;77.45;12.50;236.14
0;77.66;12.75;237.19
0;77.86;13.03;238.19
0;78.06;13.37;239.21
0;78.23;13.69;240.03
0;78.33;13.89;240.47
0;78.61;14.59;241.88
0;79.05;15.79;243.22
0;79.27;16.41;243.66
0;79.50;17.05;244.03
0;79.73;17.68;244.32
0;79.96;18.32;244.58
0;80.43;19.77;245.09
